Key;Country Relation;Country Relation Vice Versa;Origin Country;Destination Country;GDP WB origin;GDP WB Destination;Lat Origin;Lon Origin;Lat Destination;Lon Destination;Distance
AT_GB-1500;AT_GB;GB_AT;AT;GB;481796;3124650;47516231;14550072;55378051;-3435973;1500
AT_GB-1750;AT_GB;GB_AT;AT;GB;481796;3124650;47516231;14550072;55378051;-3435973;1750
AT_GB-2000;AT_GB;GB_AT;AT;GB;481796;3124650;47516231;14550072;55378051;-3435973;2000
AT_GB-2250;AT_GB;GB_AT;AT;GB;481796;3124650;47516231;14550072;55378051;-3435973;2250
AT_GB-2500;AT_GB;GB_AT;AT;GB;481796;3124650;47516231;14550072;55378051;-3435973;2500
AT_GB-2750;AT_GB;GB_AT;AT;GB;481796;3124650;47516231;14550072;55378051;-3435973;2750
AT_GB-3000;AT_GB;GB_AT;AT;GB;481796;3124650;47516231;14550072;55378051;-3435973;3000
AT_GB-3250;AT_GB;GB_AT;AT;GB;481796;3124650;47516231;14550072;55378051;-3435973;3250
AT_GB-3500;AT_GB;GB_AT;AT;GB;481796;3124650;47516231;14550072;55378051;-3435973;3500
AT_HU-40;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;40
AT_HU-75;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;75
AT_HU-100;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;100
AT_HU-150;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;150
AT_HU-200;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;200
AT_HU-250;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;250
AT_HU-300;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;300
AT_HU-350;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;350
AT_HU-400;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;400
AT_HU-500;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;500
AT_HU-600;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;600
AT_HU-700;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;700
AT_HU-800;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;800
AT_HU-900;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;900
AT_HU-1000;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;1000
AT_HU-1250;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;1250
AT_HU-1500;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;1500
AT_HU-1750;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;1750
AT_HU-2000;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;2000
AT_HU-2250;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;2250
AT_HU-2500;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;2500
AT_HU-2750;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;2750
AT_HU-3000;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;3000
AT_HU-3250;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;3250
AT_HU-3500;AT_HU;HU_AT;AT;HU;481796;176543;47516231;14550072;47162494;19503304;3500
AT_IT-40;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;40
AT_IT-75;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;75
AT_IT-100;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;100
AT_IT-150;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;150
AT_IT-200;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;200
AT_IT-250;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;250
AT_IT-300;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;300
AT_IT-350;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;350
AT_IT-400;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;400
AT_IT-500;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;500
AT_IT-600;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;600
AT_IT-700;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;700
AT_IT-800;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;800
AT_IT-900;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;900
AT_IT-1000;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;1000
AT_IT-1250;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;1250
AT_IT-1500;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;1500
AT_IT-1750;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;1750
AT_IT-2000;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;2000
AT_IT-2250;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;2250
AT_IT-2500;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;2500
AT_IT-2750;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;2750
AT_IT-3000;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;3000
AT_IT-3250;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;3250
AT_IT-3500;AT_IT;IT_AT;AT;IT;481796;2106287;47516231;14550072;4187194;1256738;3500
AT_LT-40;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;40
AT_LT-75;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;75
AT_LT-100;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;100
AT_LT-150;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;150
AT_LT-200;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;200
AT_LT-250;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;250
AT_LT-300;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;300
AT_LT-350;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;350
AT_LT-400;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;400
AT_LT-500;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;500
AT_LT-600;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;600
AT_LT-700;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;700
AT_LT-800;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;800
AT_LT-900;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;900
AT_LT-1000;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;1000
AT_LT-1250;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;1250
AT_LT-1500;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;1500
AT_LT-1750;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;1750
AT_LT-2000;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;2000
AT_LT-2250;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;2250
AT_LT-2500;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;2500
AT_LT-2750;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;2750
AT_LT-3000;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;3000
AT_LT-3250;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;3250
AT_LT-3500;AT_LT;LT_AT;AT;LT;481796;62198;47516231;14550072;55169438;23881275;3500
AT_LU-40;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;40
AT_LU-75;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;75
AT_LU-100;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;100
AT_LU-150;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;150
AT_LU-200;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;200
AT_LU-250;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;250
AT_LU-300;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;300
AT_LU-350;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;350
AT_LU-400;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;400
AT_LU-500;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;500
AT_LU-600;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;600
AT_LU-700;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;700
AT_LU-800;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;800
AT_LU-900;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;900
AT_LU-1000;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;1000
AT_LU-1250;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;1250
AT_LU-1500;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;1500
AT_LU-1750;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;1750
AT_LU-2000;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;2000
AT_LU-2250;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;2250
AT_LU-2500;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;2500
AT_LU-2750;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;2750
AT_LU-3000;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;3000
AT_LU-3250;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;3250
AT_LU-3500;AT_LU;LU_AT;AT;LU;481796;84077;47516231;14550072;49815273;6129583;3500
AT_LV-40;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;40
AT_LV-75;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;75
AT_LV-100;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;100
AT_LV-150;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;150
AT_LV-200;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;200
AT_LV-250;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;250
AT_LV-300;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;300
AT_LV-350;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;350
AT_LV-400;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;400
AT_LV-500;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;500
AT_LV-600;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;600
AT_LV-700;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;700
AT_LV-800;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;800
AT_LV-900;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;900
AT_LV-1000;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;1000
AT_LV-1250;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;1250
AT_LV-1500;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;1500
AT_LV-1750;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;1750
AT_LV-2000;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;2000
AT_LV-2250;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;2250
AT_LV-2500;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;2500
AT_LV-2750;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;2750
AT_LV-3000;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;3000
AT_LV-3250;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;3250
AT_LV-3500;AT_LV;LV_AT;AT;LV;481796;37720;47516231;14550072;56879635;24603189;3500
AT_MA-40;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;40
AT_MA-75;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;75
AT_MA-100;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;100
AT_MA-150;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;150
AT_MA-200;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;200
AT_MA-250;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;250
AT_MA-300;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;300
AT_MA-350;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;350
AT_MA-400;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;400
AT_MA-500;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;500
AT_MA-600;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;600
AT_MA-700;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;700
AT_MA-800;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;800
AT_MA-900;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;900
AT_MA-1000;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;1000
AT_MA-1250;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;1250
AT_MA-1500;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;1500
AT_MA-1750;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;1750
AT_MA-2000;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;2000
AT_MA-2250;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;2250
AT_MA-2500;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;2500
AT_MA-2750;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;2750
AT_MA-3000;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;3000
AT_MA-3250;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;3250
AT_MA-3500;AT_MA;MA_AT;AT;MA;481796;124003;47516231;14550072;31791702;-709262;3500
AT_NL-40;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;40
AT_NL-75;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;75
AT_NL-100;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;100
AT_NL-150;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;150
AT_NL-200;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;200
AT_NL-250;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;250
AT_NL-300;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;300
AT_NL-350;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;350
AT_NL-400;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;400
AT_NL-500;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;500
AT_NL-600;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;600
AT_NL-700;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;700
AT_NL-800;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;800
AT_NL-900;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;900
AT_NL-1000;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;1000
AT_NL-1250;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;1250
AT_NL-1500;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;1500
AT_NL-1750;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;1750
AT_NL-2000;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;2000
AT_NL-2250;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;2250
AT_NL-2500;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;2500
AT_NL-2750;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;2750
AT_NL-3000;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;3000
AT_NL-3250;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;3250
AT_NL-3500;AT_NL;NL_AT;AT;NL;481796;1012598;47516231;14550072;52132633;5291266;3500
AT_PL-40;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;40
AT_PL-75;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;75
AT_PL-100;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;100
AT_PL-150;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;150
AT_PL-200;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;200
AT_PL-250;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;250
AT_PL-300;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;300
AT_PL-350;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;350
AT_PL-400;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;400
AT_PL-500;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;500
AT_PL-600;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;600
AT_PL-700;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;700
AT_PL-800;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;800
AT_PL-900;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;900
AT_PL-1000;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;1000
AT_PL-1250;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;1250
AT_PL-1500;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;1500
AT_PL-1750;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;1750
AT_PL-2000;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;2000
AT_PL-2250;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;2250
AT_PL-2500;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;2500
AT_PL-2750;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;2750
AT_PL-3000;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;3000
AT_PL-3250;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;3250
AT_PL-3500;AT_PL;PL_AT;AT;PL;481796;642121;47516231;14550072;51919438;19145136;3500
AT_PT-40;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;40
AT_PT-75;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;75
AT_PT-100;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;100
AT_PT-150;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;150
AT_PT-200;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;200
AT_PT-250;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;250
AT_PT-300;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;300
AT_PT-350;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;350
AT_PT-400;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;400
AT_PT-500;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;500
AT_PT-600;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;600
AT_PT-700;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;700
AT_PT-800;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;800
AT_PT-900;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;900
AT_PT-1000;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;1000
AT_PT-1250;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;1250
AT_PT-1500;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;1500
AT_PT-1750;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;1750
AT_PT-2000;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;2000
AT_PT-2250;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;2250
AT_PT-2500;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;2500
AT_PT-2750;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;2750
AT_PT-3000;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;3000
AT_PT-3250;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;3250
AT_PT-3500;AT_PT;PT_AT;AT;PT;481796;257391;47516231;14550072;39399872;-8224454;3500
AT_RO-40;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;40
AT_RO-75;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;75
AT_RO-100;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;100
AT_RO-150;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;150
AT_RO-200;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;200
AT_RO-250;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;250
AT_RO-300;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;300
AT_RO-350;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;350
AT_RO-400;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;400
AT_RO-500;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;500
AT_RO-600;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;600
AT_RO-700;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;700
AT_RO-800;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;800
AT_RO-900;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;900
AT_RO-1000;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;1000
AT_RO-1250;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;1250
AT_RO-1500;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;1500
AT_RO-1750;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;1750
AT_RO-2000;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;2000
AT_RO-2250;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;2250
AT_RO-2500;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;2500
AT_RO-2750;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;2750
AT_RO-3000;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;3000
AT_RO-3250;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;3250
AT_RO-3500;AT_RO;RO_AT;AT;RO;481796;289130;47516231;14550072;45943161;2496676;3500
AT_SE-40;AT_SE;SE_AT;AT;SE;481796;625948;47516231;14550072;60128161;18643501;40
AT_SE-75;AT_SE;SE_AT;AT;SE;481796;625948;47516231;14550072;60128161;18643501;75
AT_SE-100;AT_SE;SE_AT;AT;SE;481796;625948;47516231;14550072;60128161;18643501;100
AT_SE-150;AT_SE;SE_AT;AT;SE;481796;625948;47516231;14550072;60128161;18643501;150
AT_SE-200;AT_SE;SE_AT;AT;SE;481796;625948;47516231;14550072;60128161;18643501;200
AT_SE-250;AT_SE;SE_AT;AT;SE;481796;625948;47516231;14550072;60128161;18643501;250
AT_SE-300;AT_SE;SE_AT;AT;SE;481796;625948;47516231;14550072;60128161;18643501;300
AT_SE-350;AT_SE;SE_AT;AT;SE;481796;625948;47516231;14550072;60128161;18643501;350
AT_SE-400;AT_SE;SE_AT;AT;SE;481796;625948;47516231;14550072;60128161;18643501;400
AT_SE-500;AT_SE;SE_AT;AT;SE;481796;625948;47516231;14550072;60128161;18643501;500
AT_SE-600;AT_SE;SE_AT;AT;SE;481796;625948;47516231;14550072;60128161;18643501;600
AT_SE-700;AT_SE;SE_AT;AT;SE;481796;625948;47516231;14550072;60128161;18643501;700
